trade_date,yyyymm,counterparty,asset_class,currency,trade_type,metric,value
2025-04-23,2025-04,Bank C,Bond,EUR,Sell,notional,3968970.2674073535
2025-04-23,2025-04,Bank C,Bond,EUR,Sell,notional_mn,3.9689702674073537
2025-04-23,2025-04,Bank C,Bond,EUR,Sell,pnl,105677.91307524953
2025-04-23,2025-04,Bank C,Bond,GBP,Buy,notional,230877.5658312752
2025-04-23,2025-04,Bank C,Bond,GBP,Buy,notional_mn,0.2308775658312752
2025-04-23,2025-04,Bank C,Bond,GBP,Buy,pnl,2982.3343284385687
2025-04-23,2025-04,Bank C,Equity,USD,Buy,notional,540893.0119521111
2025-04-23,2025-04,Bank C,Equity,USD,Buy,notional_mn,0.5408930119521111
2025-04-23,2025-04,Bank C,Equity,USD,Buy,pnl,-5086.402083163303
2025-04-23,2025-04,Bank D,Bond,EUR,Buy,notional,1699632.5834749828
2025-04-23,2025-04,Bank D,Bond,EUR,Buy,notional_mn,1.6996325834749828
2025-04-23,2025-04,Bank D,Bond,EUR,Buy,pnl,19207.404430146114
2025-04-23,2025-04,Bank D,Equity,USD,Buy,notional,3828076.003690357
2025-04-23,2025-04,Bank D,Equity,USD,Buy,notional_mn,3.8280760036903567
2025-04-23,2025-04,Bank D,Equity,USD,Buy,pnl,-59733.84264548722
2025-04-24,2025-04,Bank B,Equity,EUR,Sell,notional,2832771.40294355
2025-04-24,2025-04,Bank B,Equity,EUR,Sell,notional_mn,2.8327714029435502
2025-04-24,2025-04,Bank B,Equity,EUR,Sell,pnl,-46808.01828079328
2025-04-24,2025-04,Bank B,Equity,JPY,Sell,notional,2600039.036055228
2025-04-24,2025-04,Bank B,Equity,JPY,Sell,notional_mn,2.6000390360552283
2025-04-24,2025-04,Bank B,Equity,JPY,Sell,pnl,71471.9820347538
2025-04-24,2025-04,Bank B,FX,EUR,Sell,notional,3984039.081338485
2025-04-24,2025-04,Bank B,FX,EUR,Sell,notional_mn,3.984039081338485
2025-04-24,2025-04,Bank B,FX,EUR,Sell,pnl,21444.7181083742
2025-04-24,2025-04,Bank C,Equity,USD,Sell,notional,2540707.811569134
2025-04-24,2025-04,Bank C,Equity,USD,Sell,notional_mn,2.540707811569134
2025-04-24,2025-04,Bank C,Equity,USD,Sell,pnl,23630.74464682428
2025-04-24,2025-04,Bank D,Equity,EUR,Buy,notional,1719253.922679122
2025-04-24,2025-04,Bank D,Equity,EUR,Buy,notional_mn,1.719253922679122
2025-04-24,2025-04,Bank D,Equity,EUR,Buy,pnl,25950.553087398213
2025-04-24,2025-04,Bank D,Equity,GBP,Buy,notional,3146204.932837581
2025-04-24,2025-04,Bank D,Equity,GBP,Buy,notional_mn,3.146204932837581
2025-04-24,2025-04,Bank D,Equity,GBP,Buy,pnl,-7486.192262022203
2025-04-24,2025-04,Bank D,Equity,JPY,Buy,notional,1982338.802189906
2025-04-24,2025-04,Bank D,Equity,JPY,Buy,notional_mn,1.9823388021899058
2025-04-24,2025-04,Bank D,Equity,JPY,Buy,pnl,-29818.10428988812
2025-04-25,2025-04,Bank A,Bond,EUR,Buy,notional,630789.1202193825
2025-04-25,2025-04,Bank A,Bond,EUR,Buy,notional_mn,0.6307891202193825
2025-04-25,2025-04,Bank A,Bond,EUR,Buy,pnl,2798.0409064457217
2025-04-25,2025-04,Bank A,Bond,USD,Buy,notional,2346806.54941286
2025-04-25,2025-04,Bank A,Bond,USD,Buy,notional_mn,2.34680654941286
2025-04-25,2025-04,Bank A,Bond,USD,Buy,pnl,-63344.12046676032
2025-04-25,2025-04,Bank A,Bond,USD,Sell,notional,317330.7736481118
2025-04-25,2025-04,Bank A,Bond,USD,Sell,notional_mn,0.3173307736481118
2025-04-25,2025-04,Bank A,Bond,USD,Sell,pnl,-6630.886134428904
2025-04-25,2025-04,Bank A,Commodity,USD,Buy,notional,3365360.0353560764
2025-04-25,2025-04,Bank A,Commodity,USD,Buy,notional_mn,3.3653600353560766
2025-04-25,2025-04,Bank A,Commodity,USD,Buy,pnl,60145.329820895786
2025-04-25,2025-04,Bank A,Equity,JPY,Sell,notional,2832160.981726963
2025-04-25,2025-04,Bank A,Equity,JPY,Sell,notional_mn,2.8321609817269637
2025-04-25,2025-04,Bank A,Equity,JPY,Sell,pnl,47934.32014386926
2025-04-25,2025-04,Bank A,FX,USD,Buy,notional,2596151.9554131944
2025-04-25,2025-04,Bank A,FX,USD,Buy,notional_mn,2.596151955413194
2025-04-25,2025-04,Bank A,FX,USD,Buy,pnl,26659.37947094902
2025-04-25,2025-04,Bank B,Commodity,USD,Sell,notional,2673046.2495494178
2025-04-25,2025-04,Bank B,Commodity,USD,Sell,notional_mn,2.673046249549418
2025-04-25,2025-04,Bank B,Commodity,USD,Sell,pnl,132887.88308007005
2025-04-25,2025-04,Bank B,Equity,JPY,Sell,notional,492496.0407388015
2025-04-25,2025-04,Bank B,Equity,JPY,Sell,notional_mn,0.4924960407388015
2025-04-25,2025-04,Bank B,Equity,JPY,Sell,pnl,-10297.52269015127
2025-04-25,2025-04,Bank C,Bond,USD,Buy,notional,3095057.0172710977
2025-04-25,2025-04,Bank C,Bond,USD,Buy,notional_mn,3.0950570172710976
2025-04-25,2025-04,Bank C,Bond,USD,Buy,pnl,25305.179998529307
2025-04-25,2025-04,Bank C,FX,EUR,Buy,notional,1094492.8519827654
2025-04-25,2025-04,Bank C,FX,EUR,Buy,notional_mn,1.0944928519827657
2025-04-25,2025-04,Bank C,FX,EUR,Buy,pnl,-2941.5864323701576
2025-04-25,2025-04,Bank C,FX,USD,Sell,notional,2953117.954055884
2025-04-25,2025-04,Bank C,FX,USD,Sell,notional_mn,2.953117954055884
2025-04-25,2025-04,Bank C,FX,USD,Sell,pnl,141622.19996197204
2025-04-25,2025-04,Bank D,FX,EUR,Buy,notional,996010.1922173185
2025-04-25,2025-04,Bank D,FX,EUR,Buy,notional_mn,0.9960101922173183
2025-04-25,2025-04,Bank D,FX,EUR,Buy,pnl,-18326.9191423516
2025-04-28,2025-04,Bank A,FX,GBP,Sell,notional,3514379.1183000063
2025-04-28,2025-04,Bank A,FX,GBP,Sell,notional_mn,3.514379118300006
2025-04-28,2025-04,Bank A,FX,GBP,Sell,pnl,-525.3540222167816
2025-04-28,2025-04,Bank B,Bond,USD,Buy,notional,1908438.0385927777
2025-04-28,2025-04,Bank B,Bond,USD,Buy,notional_mn,1.9084380385927775
2025-04-28,2025-04,Bank B,Bond,USD,Buy,pnl,-67763.70756373963
2025-04-28,2025-04,Bank B,Equity,EUR,Buy,notional,1383826.3018242316
2025-04-28,2025-04,Bank B,Equity,EUR,Buy,notional_mn,1.3838263018242316
2025-04-28,2025-04,Bank B,Equity,EUR,Buy,pnl,8786.989746920468
2025-04-28,2025-04,Bank B,Equity,JPY,Sell,notional,2216076.6295139263
2025-04-28,2025-04,Bank B,Equity,JPY,Sell,notional_mn,2.2160766295139265
2025-04-28,2025-04,Bank B,Equity,JPY,Sell,pnl,25744.52139030284
2025-04-28,2025-04,Bank C,Commodity,EUR,Buy,notional,1579999.9300819067
2025-04-28,2025-04,Bank C,Commodity,EUR,Buy,notional_mn,1.5799999300819068
2025-04-28,2025-04,Bank C,Commodity,EUR,Buy,pnl,32195.648377514502
2025-04-28,2025-04,Bank C,Equity,GBP,Buy,notional,2097944.7977305446
2025-04-28,2025-04,Bank C,Equity,GBP,Buy,notional_mn,2.0979447977305448
2025-04-28,2025-04,Bank C,Equity,GBP,Buy,pnl,-62879.76948175973
2025-04-28,2025-04,Bank C,Equity,USD,Buy,notional,3936615.6854835902
2025-04-28,2025-04,Bank C,Equity,USD,Buy,notional_mn,3.93661568548359
2025-04-28,2025-04,Bank C,Equity,USD,Buy,pnl,62608.96825797224
2025-04-28,2025-04,Bank C,FX,USD,Buy,notional,3121306.352122722
2025-04-28,2025-04,Bank C,FX,USD,Buy,notional_mn,3.1213063521227222
2025-04-28,2025-04,Bank C,FX,USD,Buy,pnl,-47661.51194970379
2025-04-28,2025-04,Bank D,Equity,GBP,Buy,notional,1662916.1117119866
2025-04-28,2025-04,Bank D,Equity,GBP,Buy,notional_mn,1.6629161117119866
2025-04-28,2025-04,Bank D,Equity,GBP,Buy,pnl,-37066.35549695138
2025-04-29,2025-04,Bank A,Bond,GBP,Buy,notional,762119.1213943325
2025-04-29,2025-04,Bank A,Bond,GBP,Buy,notional_mn,0.7621191213943325
2025-04-29,2025-04,Bank A,Bond,GBP,Buy,pnl,-8038.591556637862
2025-04-29,2025-04,Bank A,Bond,JPY,Sell,notional,2636714.3952627354
2025-04-29,2025-04,Bank A,Bond,JPY,Sell,notional_mn,2.6367143952627354
2025-04-29,2025-04,Bank A,Bond,JPY,Sell,pnl,-29625.25177857481
2025-04-29,2025-04,Bank A,Equity,EUR,Buy,notional,219371.97246068052
2025-04-29,2025-04,Bank A,Equity,EUR,Buy,notional_mn,0.2193719724606805
2025-04-29,2025-04,Bank A,Equity,EUR,Buy,pnl,-3921.546424272722
2025-04-29,2025-04,Bank A,Equity,USD,Buy,notional,1036972.1921419523
2025-04-29,2025-04,Bank A,Equity,USD,Buy,notional_mn,1.0369721921419524
2025-04-29,2025-04,Bank A,Equity,USD,Buy,pnl,-29658.23675618249
2025-04-29,2025-04,Bank A,Equity,USD,Sell,notional,783748.7817345533
2025-04-29,2025-04,Bank A,Equity,USD,Sell,notional_mn,0.7837487817345533
2025-04-29,2025-04,Bank A,Equity,USD,Sell,pnl,4363.415760072449
2025-04-29,2025-04,Bank B,Bond,EUR,Buy,notional,3844917.213459016
2025-04-29,2025-04,Bank B,Bond,EUR,Buy,notional_mn,3.844917213459016
2025-04-29,2025-04,Bank B,Bond,EUR,Buy,pnl,-4846.932299238502
2025-04-29,2025-04,Bank B,Equity,EUR,Buy,notional,3827034.6004428985
2025-04-29,2025-04,Bank B,Equity,EUR,Buy,notional_mn,3.8270346004428974
2025-04-29,2025-04,Bank B,Equity,EUR,Buy,pnl,-32190.923000793213
2025-04-29,2025-04,Bank B,Equity,USD,Buy,notional,3668027.57187176
2025-04-29,2025-04,Bank B,Equity,USD,Buy,notional_mn,3.66802757187176
2025-04-29,2025-04,Bank B,Equity,USD,Buy,pnl,-156861.40834432252
2025-04-29,2025-04,Bank B,FX,JPY,Sell,notional,1675103.635958165
2025-04-29,2025-04,Bank B,FX,JPY,Sell,notional_mn,1.675103635958165
2025-04-29,2025-04,Bank B,FX,JPY,Sell,pnl,26249.73024399021
2025-04-30,2025-04,Bank A,Equity,GBP,Sell,notional,3417827.045651306
2025-04-30,2025-04,Bank A,Equity,GBP,Sell,notional_mn,3.417827045651306
2025-04-30,2025-04,Bank A,Equity,GBP,Sell,pnl,-70737.75891219675
2025-04-30,2025-04,Bank B,Bond,EUR,Sell,notional,366143.8014977688
2025-04-30,2025-04,Bank B,Bond,EUR,Sell,notional_mn,0.3661438014977687
2025-04-30,2025-04,Bank B,Bond,EUR,Sell,pnl,-1423.048425851879
2025-04-30,2025-04,Bank B,Equity,GBP,Buy,notional,1286438.1757230046
2025-04-30,2025-04,Bank B,Equity,GBP,Buy,notional_mn,1.2864381757230046
2025-04-30,2025-04,Bank B,Equity,GBP,Buy,pnl,-19271.15832310465
2025-04-30,2025-04,Bank B,Equity,GBP,Sell,notional,1521610.7767803257
2025-04-30,2025-04,Bank B,Equity,GBP,Sell,notional_mn,1.5216107767803255
2025-04-30,2025-04,Bank B,Equity,GBP,Sell,pnl,37564.90271189484
2025-04-30,2025-04,Bank B,Equity,JPY,Buy,notional,1658240.4825503677
2025-04-30,2025-04,Bank B,Equity,JPY,Buy,notional_mn,1.6582404825503678
2025-04-30,2025-04,Bank B,Equity,JPY,Buy,pnl,58560.7862842574
2025-04-30,2025-04,Bank D,FX,EUR,Buy,notional,1689661.7635410528
2025-04-30,2025-04,Bank D,FX,EUR,Buy,notional_mn,1.689661763541053
2025-04-30,2025-04,Bank D,FX,EUR,Buy,pnl,-30064.033380803525
2025-05-01,2025-05,Bank A,Bond,JPY,Sell,notional,3072267.7349443063
2025-05-01,2025-05,Bank A,Bond,JPY,Sell,notional_mn,3.0722677349443064
2025-05-01,2025-05,Bank A,Bond,JPY,Sell,pnl,38926.717633165776
2025-05-01,2025-05,Bank A,Equity,EUR,Buy,notional,1233690.6617378355
2025-05-01,2025-05,Bank A,Equity,EUR,Buy,notional_mn,1.2336906617378356
2025-05-01,2025-05,Bank A,Equity,EUR,Buy,pnl,5897.919536142362
2025-05-01,2025-05,Bank A,Equity,EUR,Sell,notional,1779503.193776115
2025-05-01,2025-05,Bank A,Equity,EUR,Sell,notional_mn,1.779503193776115
2025-05-01,2025-05,Bank A,Equity,EUR,Sell,pnl,-5656.603243213713
2025-05-01,2025-05,Bank B,Bond,JPY,Buy,notional,2714166.531848056
2025-05-01,2025-05,Bank B,Bond,JPY,Buy,notional_mn,2.714166531848056
2025-05-01,2025-05,Bank B,Bond,JPY,Buy,pnl,11591.939758236913
2025-05-01,2025-05,Bank B,Bond,JPY,Sell,notional,1905870.6468779112
2025-05-01,2025-05,Bank B,Bond,JPY,Sell,notional_mn,1.9058706468779112
2025-05-01,2025-05,Bank B,Bond,JPY,Sell,pnl,37367.01365988082
2025-05-01,2025-05,Bank B,FX,EUR,Buy,notional,2376621.9352322496
2025-05-01,2025-05,Bank B,FX,EUR,Buy,notional_mn,2.376621935232249
2025-05-01,2025-05,Bank B,FX,EUR,Buy,pnl,-23811.822714972288
2025-05-01,2025-05,Bank B,FX,JPY,Buy,notional,1723164.659056408
2025-05-01,2025-05,Bank B,FX,JPY,Buy,notional_mn,1.723164659056408
2025-05-01,2025-05,Bank B,FX,JPY,Buy,pnl,-10922.696051782086
2025-05-01,2025-05,Bank D,Bond,GBP,Buy,notional,237217.529814574
2025-05-01,2025-05,Bank D,Bond,GBP,Buy,notional_mn,0.237217529814574
2025-05-01,2025-05,Bank D,Bond,GBP,Buy,pnl,2341.7335875176304
2025-05-01,2025-05,Bank D,Bond,JPY,Sell,notional,3126627.862248664
2025-05-01,2025-05,Bank D,Bond,JPY,Sell,notional_mn,3.126627862248664
2025-05-01,2025-05,Bank D,Bond,JPY,Sell,pnl,-29532.54268668085
2025-05-01,2025-05,Bank D,Commodity,USD,Sell,notional,2491680.4235899663
2025-05-01,2025-05,Bank D,Commodity,USD,Sell,notional_mn,2.4916804235899663
2025-05-01,2025-05,Bank D,Commodity,USD,Sell,pnl,2989.810294161936
2025-05-02,2025-05,Bank A,Bond,USD,Buy,notional,791212.5629604321
2025-05-02,2025-05,Bank A,Bond,USD,Buy,notional_mn,0.7912125629604322
2025-05-02,2025-05,Bank A,Bond,USD,Buy,pnl,14676.691673006306
2025-05-02,2025-05,Bank A,Equity,JPY,Buy,notional,3698353.9616452185
2025-05-02,2025-05,Bank A,Equity,JPY,Buy,notional_mn,3.6983539616452186
2025-05-02,2025-05,Bank A,Equity,JPY,Buy,pnl,5588.141873685039
2025-05-02,2025-05,Bank B,Equity,GBP,Sell,notional,1079314.84142328
2025-05-02,2025-05,Bank B,Equity,GBP,Sell,notional_mn,1.07931484142328
2025-05-02,2025-05,Bank B,Equity,GBP,Sell,pnl,2650.713098511082
2025-05-02,2025-05,Bank B,Equity,JPY,Buy,notional,2582490.228141819
2025-05-02,2025-05,Bank B,Equity,JPY,Buy,notional_mn,2.582490228141819
2025-05-02,2025-05,Bank B,Equity,JPY,Buy,pnl,16116.746925077909
2025-05-02,2025-05,Bank C,Equity,GBP,Buy,notional,829610.9165800712
2025-05-02,2025-05,Bank C,Equity,GBP,Buy,notional_mn,0.8296109165800712
2025-05-02,2025-05,Bank C,Equity,GBP,Buy,pnl,30251.005428684643
2025-05-02,2025-05,Bank C,Equity,JPY,Buy,notional,3404284.329563675
2025-05-02,2025-05,Bank C,Equity,JPY,Buy,notional_mn,3.404284329563675
2025-05-02,2025-05,Bank C,Equity,JPY,Buy,pnl,64335.61763587232
2025-05-02,2025-05,Bank C,FX,USD,Buy,notional,2576647.6815200504
2025-05-02,2025-05,Bank C,FX,USD,Buy,notional_mn,2.5766476815200505
2025-05-02,2025-05,Bank C,FX,USD,Buy,pnl,37137.79460891879
2025-05-02,2025-05,Bank C,FX,USD,Sell,notional,374987.432734633
2025-05-02,2025-05,Bank C,FX,USD,Sell,notional_mn,0.374987432734633
2025-05-02,2025-05,Bank C,FX,USD,Sell,pnl,10055.989575175325
2025-05-02,2025-05,Bank D,Bond,JPY,Buy,notional,2180921.4953321256
2025-05-02,2025-05,Bank D,Bond,JPY,Buy,notional_mn,2.1809214953321256
2025-05-02,2025-05,Bank D,Bond,JPY,Buy,pnl,53131.736138657165
2025-05-02,2025-05,Bank D,Equity,EUR,Buy,notional,504729.709362358
2025-05-02,2025-05,Bank D,Equity,EUR,Buy,notional_mn,0.504729709362358
2025-05-02,2025-05,Bank D,Equity,EUR,Buy,pnl,-3981.8157746278166
2025-05-02,2025-05,Bank D,Equity,EUR,Sell,notional,3948150.831340007
2025-05-02,2025-05,Bank D,Equity,EUR,Sell,notional_mn,3.948150831340007
2025-05-02,2025-05,Bank D,Equity,EUR,Sell,pnl,174057.21549230535
2025-05-02,2025-05,Bank D,Equity,JPY,Buy,notional,3415395.992538232
2025-05-02,2025-05,Bank D,Equity,JPY,Buy,notional_mn,3.415395992538232
2025-05-02,2025-05,Bank D,Equity,JPY,Buy,pnl,-14760.057684067331
2025-05-02,2025-05,Bank D,Equity,USD,Sell,notional,665120.0835750675
2025-05-02,2025-05,Bank D,Equity,USD,Sell,notional_mn,0.6651200835750675
2025-05-02,2025-05,Bank D,Equity,USD,Sell,pnl,-1849.8686961665744
2025-05-05,2025-05,Bank A,Commodity,JPY,Sell,notional,1993458.77932564
2025-05-05,2025-05,Bank A,Commodity,JPY,Sell,notional_mn,1.99345877932564
2025-05-05,2025-05,Bank A,Commodity,JPY,Sell,pnl,-50174.3366770957
2025-05-05,2025-05,Bank B,Equity,JPY,Buy,notional,1678067.1570775744
2025-05-05,2025-05,Bank B,Equity,JPY,Buy,notional_mn,1.6780671570775745
2025-05-05,2025-05,Bank B,Equity,JPY,Buy,pnl,-26012.392235041792
2025-05-05,2025-05,Bank B,Equity,JPY,Sell,notional,2156660.4704423686
2025-05-05,2025-05,Bank B,Equity,JPY,Sell,notional_mn,2.1566604704423686
2025-05-05,2025-05,Bank B,Equity,JPY,Sell,pnl,-13262.530258956927
2025-05-05,2025-05,Bank B,Equity,USD,Buy,notional,2889227.2762104906
2025-05-05,2025-05,Bank B,Equity,USD,Buy,notional_mn,2.8892272762104905
2025-05-05,2025-05,Bank B,Equity,USD,Buy,pnl,-13224.57828252458
2025-05-05,2025-05,Bank C,Equity,EUR,Buy,notional,2222252.0891230404
2025-05-05,2025-05,Bank C,Equity,EUR,Buy,notional_mn,2.2222520891230406
2025-05-05,2025-05,Bank C,Equity,EUR,Buy,pnl,61737.73374515349
2025-05-05,2025-05,Bank C,FX,EUR,Buy,notional,3300710.7932222234
2025-05-05,2025-05,Bank C,FX,EUR,Buy,notional_mn,3.3007107932222235
2025-05-05,2025-05,Bank C,FX,EUR,Buy,pnl,-21352.47170891982
2025-05-05,2025-05,Bank C,FX,GBP,Sell,notional,3867839.2042473294
2025-05-05,2025-05,Bank C,FX,GBP,Sell,notional_mn,3.867839204247329
2025-05-05,2025-05,Bank C,FX,GBP,Sell,pnl,61000.83042264097
2025-05-05,2025-05,Bank D,Bond,JPY,Buy,notional,1945219.3447487308
2025-05-05,2025-05,Bank D,Bond,JPY,Buy,notional_mn,1.9452193447487307
2025-05-05,2025-05,Bank D,Bond,JPY,Buy,pnl,-10391.564682501054
2025-05-05,2025-05,Bank D,Equity,JPY,Buy,notional,2171689.7586142337
2025-05-05,2025-05,Bank D,Equity,JPY,Buy,notional_mn,2.171689758614234
2025-05-05,2025-05,Bank D,Equity,JPY,Buy,pnl,-42213.15826988759
2025-05-05,2025-05,Bank D,FX,GBP,Buy,notional,1694491.472782873
2025-05-05,2025-05,Bank D,FX,GBP,Buy,notional_mn,1.694491472782873
2025-05-05,2025-05,Bank D,FX,GBP,Buy,pnl,-38635.9218910816
2025-05-06,2025-05,Bank A,Bond,EUR,Buy,notional,1490941.4606302248
2025-05-06,2025-05,Bank A,Bond,EUR,Buy,notional_mn,1.4909414606302247
2025-05-06,2025-05,Bank A,Bond,EUR,Buy,pnl,7470.652823027458
2025-05-06,2025-05,Bank B,FX,EUR,Sell,notional,3346302.513896025
2025-05-06,2025-05,Bank B,FX,EUR,Sell,notional_mn,3.346302513896025
2025-05-06,2025-05,Bank B,FX,EUR,Sell,pnl,35858.32314719546
2025-05-06,2025-05,Bank B,FX,JPY,Sell,notional,1000088.6858761013
2025-05-06,2025-05,Bank B,FX,JPY,Sell,notional_mn,1.0000886858761011
2025-05-06,2025-05,Bank B,FX,JPY,Sell,pnl,32391.86763844501
2025-05-06,2025-05,Bank C,Bond,EUR,Buy,notional,3751124.214966862
2025-05-06,2025-05,Bank C,Bond,EUR,Buy,notional_mn,3.751124214966862
2025-05-06,2025-05,Bank C,Bond,EUR,Buy,pnl,438.0481888540288
2025-05-06,2025-05,Bank C,Bond,GBP,Buy,notional,435695.5406068283
2025-05-06,2025-05,Bank C,Bond,GBP,Buy,notional_mn,0.4356955406068283
2025-05-06,2025-05,Bank C,Bond,GBP,Buy,pnl,-8990.678740577017
2025-05-06,2025-05,Bank C,Equity,USD,Buy,notional,3086343.7055669697
2025-05-06,2025-05,Bank C,Equity,USD,Buy,notional_mn,3.0863437055669696
2025-05-06,2025-05,Bank C,Equity,USD,Buy,pnl,2905.2792941618245
2025-05-06,2025-05,Bank D,Bond,USD,Sell,notional,2319570.9166732766
2025-05-06,2025-05,Bank D,Bond,USD,Sell,notional_mn,2.3195709166732765
2025-05-06,2025-05,Bank D,Bond,USD,Sell,pnl,-66697.32803853937
2025-05-06,2025-05,Bank D,Commodity,USD,Sell,notional,3571126.628426977
2025-05-06,2025-05,Bank D,Commodity,USD,Sell,notional_mn,3.571126628426977
2025-05-06,2025-05,Bank D,Commodity,USD,Sell,pnl,-117682.11160224376
2025-05-06,2025-05,Bank D,Equity,GBP,Buy,notional,598311.7275762868
2025-05-06,2025-05,Bank D,Equity,GBP,Buy,notional_mn,0.5983117275762868
2025-05-06,2025-05,Bank D,Equity,GBP,Buy,pnl,-6736.080506947946
2025-05-06,2025-05,Bank D,Equity,JPY,Buy,notional,486421.595590421
2025-05-06,2025-05,Bank D,Equity,JPY,Buy,notional_mn,0.486421595590421
2025-05-06,2025-05,Bank D,Equity,JPY,Buy,pnl,-7680.313785291883
2025-05-07,2025-05,Bank A,Commodity,GBP,Buy,notional,2781197.271151972
2025-05-07,2025-05,Bank A,Commodity,GBP,Buy,notional_mn,2.781197271151972
2025-05-07,2025-05,Bank A,Commodity,GBP,Buy,pnl,-6520.358189226576
2025-05-07,2025-05,Bank A,Equity,GBP,Buy,notional,3189735.165826136
2025-05-07,2025-05,Bank A,Equity,GBP,Buy,notional_mn,3.189735165826136
2025-05-07,2025-05,Bank A,Equity,GBP,Buy,pnl,82616.34604431901
2025-05-07,2025-05,Bank A,Equity,USD,Buy,notional,788669.7271496976
2025-05-07,2025-05,Bank A,Equity,USD,Buy,notional_mn,0.7886697271496976
2025-05-07,2025-05,Bank A,Equity,USD,Buy,pnl,9756.17184112208
2025-05-07,2025-05,Bank B,Commodity,GBP,Sell,notional,3682864.5773930144
2025-05-07,2025-05,Bank B,Commodity,GBP,Sell,notional_mn,3.682864577393015
2025-05-07,2025-05,Bank B,Commodity,GBP,Sell,pnl,-122788.4107856753
2025-05-07,2025-05,Bank B,Equity,EUR,Buy,notional,2034271.222860701
2025-05-07,2025-05,Bank B,Equity,EUR,Buy,notional_mn,2.034271222860701
2025-05-07,2025-05,Bank B,Equity,EUR,Buy,pnl,-48937.63658124703
2025-05-07,2025-05,Bank B,Equity,USD,Sell,notional,504707.63062301424
2025-05-07,2025-05,Bank B,Equity,USD,Sell,notional_mn,0.5047076306230143
2025-05-07,2025-05,Bank B,Equity,USD,Sell,pnl,-614.733327865162
2025-05-07,2025-05,Bank C,Bond,EUR,Sell,notional,2296297.257371879
2025-05-07,2025-05,Bank C,Bond,EUR,Sell,notional_mn,2.2962972573718794
2025-05-07,2025-05,Bank C,Bond,EUR,Sell,pnl,13558.68925510004
2025-05-07,2025-05,Bank D,Bond,JPY,Buy,notional,2853321.9480578867
2025-05-07,2025-05,Bank D,Bond,JPY,Buy,notional_mn,2.853321948057886
2025-05-07,2025-05,Bank D,Bond,JPY,Buy,pnl,-67111.82592815388
2025-05-07,2025-05,Bank D,Equity,GBP,Buy,notional,2725644.805242352
2025-05-07,2025-05,Bank D,Equity,GBP,Buy,notional_mn,2.725644805242352
2025-05-07,2025-05,Bank D,Equity,GBP,Buy,pnl,7659.649380836123
2025-05-08,2025-05,Bank A,Equity,EUR,Sell,notional,1746348.8915565962
2025-05-08,2025-05,Bank A,Equity,EUR,Sell,notional_mn,1.746348891556596
2025-05-08,2025-05,Bank A,Equity,EUR,Sell,pnl,-17806.59382049225
2025-05-08,2025-05,Bank B,Bond,JPY,Sell,notional,1405801.6342089686
2025-05-08,2025-05,Bank B,Bond,JPY,Sell,notional_mn,1.4058016342089683
2025-05-08,2025-05,Bank B,Bond,JPY,Sell,pnl,15284.249373403818
2025-05-08,2025-05,Bank B,Bond,USD,Sell,notional,2331965.075286736
2025-05-08,2025-05,Bank B,Bond,USD,Sell,notional_mn,2.331965075286736
2025-05-08,2025-05,Bank B,Bond,USD,Sell,pnl,5773.213850613181
2025-05-08,2025-05,Bank B,Equity,JPY,Buy,notional,1992085.8091378468
2025-05-08,2025-05,Bank B,Equity,JPY,Buy,notional_mn,1.9920858091378468
2025-05-08,2025-05,Bank B,Equity,JPY,Buy,pnl,-35028.279418780025
2025-05-08,2025-05,Bank C,Commodity,EUR,Buy,notional,3019942.67061178
2025-05-08,2025-05,Bank C,Commodity,EUR,Buy,notional_mn,3.01994267061178
2025-05-08,2025-05,Bank C,Commodity,EUR,Buy,pnl,28519.211630524496
2025-05-08,2025-05,Bank C,FX,JPY,Sell,notional,2599208.5385065805
2025-05-08,2025-05,Bank C,FX,JPY,Sell,notional_mn,2.5992085385065806
2025-05-08,2025-05,Bank C,FX,JPY,Sell,pnl,43894.13286570585
2025-05-08,2025-05,Bank C,FX,USD,Buy,notional,1137826.714197308
2025-05-08,2025-05,Bank C,FX,USD,Buy,notional_mn,1.137826714197308
2025-05-08,2025-05,Bank C,FX,USD,Buy,pnl,-5664.741335811787
2025-05-08,2025-05,Bank D,Bond,USD,Buy,notional,539101.5667874453
2025-05-08,2025-05,Bank D,Bond,USD,Buy,notional_mn,0.5391015667874454
2025-05-08,2025-05,Bank D,Bond,USD,Buy,pnl,3741.689434798464
2025-05-09,2025-05,Bank A,Equity,EUR,Sell,notional,1320814.7894469332
2025-05-09,2025-05,Bank A,Equity,EUR,Sell,notional_mn,1.320814789446933
2025-05-09,2025-05,Bank A,Equity,EUR,Sell,pnl,-30177.03213435097
2025-05-09,2025-05,Bank A,Equity,USD,Sell,notional,3074271.357274366
2025-05-09,2025-05,Bank A,Equity,USD,Sell,notional_mn,3.074271357274366
2025-05-09,2025-05,Bank A,Equity,USD,Sell,pnl,39298.09247155173
2025-05-09,2025-05,Bank B,Bond,GBP,Buy,notional,2793526.7749070493
2025-05-09,2025-05,Bank B,Bond,GBP,Buy,notional_mn,2.793526774907049
2025-05-09,2025-05,Bank B,Bond,GBP,Buy,pnl,87993.9093648063
